,movieId,count
5466,26249,2
5467,26258,5
5468,26265,1
5469,26283,1
5470,26285,1
5471,26303,1
5472,26308,1
5473,26313,1
5474,26317,1
5475,26322,4
5476,26326,2
5477,26340,3
5478,26344,1
5479,26347,1
5480,26350,1
5481,26357,1
5482,26359,1
5483,26365,1
5484,26366,1
5485,26375,3
5486,26386,1
5487,26391,1
5488,26394,1
5489,26399,1
5490,26401,1
5491,26409,2
5492,26413,2
5493,26422,3
5494,26429,1
5495,26444,2
5496,26453,1
5497,26464,1
5498,26467,1
5499,26471,4
5500,26472,1
5501,26492,3
5502,26498,1
5503,26504,2
5504,26510,2
5505,26523,1
5506,26524,2
5507,26527,1
5508,26528,3
5509,26539,1
5510,26542,2
5511,26547,2
5512,26554,2
5513,26555,2
5514,26562,1
5515,26564,2
5516,26567,1
5517,26578,3
5518,26585,3
5519,26587,1
5520,26590,1
5521,26593,1
5522,26599,1
5523,26603,1
5524,26606,2
5525,26612,2
5526,26614,9
5527,26622,1
5528,26629,3
5529,26630,1
5530,26631,2
5531,26645,1
5532,26649,2
5533,26662,17
5534,26676,1
5535,26680,5
5536,26681,2
5537,26686,3
5538,26693,1
5539,26694,1
5540,26695,1
5541,26696,1
5542,26700,2
5543,26701,1
5544,26704,2
5545,26712,3
5546,26713,1
5547,26717,1
5548,26726,1
5549,26729,5
5550,26732,1
5551,26736,1
5552,26741,1
5553,26743,1
5554,26745,1
5555,26750,2
5556,26761,1
5557,26764,2
5558,26765,2
5559,26776,14
5560,26777,1
5561,26778,3
5562,26782,1
5563,26791,1
5564,26792,2
5565,26796,1
5566,26797,1
5567,26810,3
5568,26812,2
5569,26819,1
5570,26828,1
5571,26838,1
5572,26840,1
5573,26849,1
5574,26854,1
5575,26861,1
5576,26865,4
5577,26870,3
5578,26871,2
5579,26875,1
5580,26887,1
5581,26900,1
5582,26901,1
5583,26903,5
5584,26913,1
5585,26928,1
5586,26940,1
5587,26947,1
5588,26958,1
5589,26965,2
5590,26974,3
5591,26985,1
5592,26999,2
5593,27002,1
5594,27003,1
5595,27006,1
5596,27008,1
5597,27020,5
5598,27022,1
5599,27032,2
5600,27036,1
5601,27074,1
5602,27075,1
5603,27105,1
5604,27124,1
5605,27134,1
5606,27140,1
5607,27155,1
5608,27156,5
5609,27176,1
5610,27178,1
5611,27186,2
5612,27193,4
5613,27246,1
5614,27251,2
5615,27255,1
5616,27266,7
5617,27306,1
5618,27311,3
5619,27317,6
5620,27320,1
5621,27328,1
5622,27329,1
5623,27368,3
5624,27369,1
5625,27370,1
5626,27373,1
5627,27397,4
5628,27408,3
5629,27416,2
5630,27420,1
5631,27426,1
5632,27434,3
5633,27441,2
5634,27450,1
5635,27473,1
5636,27478,3
5637,27480,1
5638,27482,2
5639,27491,1
5640,27513,1
5641,27523,1
5642,27537,1
5643,27539,1
5644,27549,1
5645,27555,2
5646,27563,3
5647,27584,2
5648,27592,5
5649,27595,1
5650,27604,4
5651,27611,19
5652,27618,2
5653,27619,2
5654,27627,1
5655,27644,1
5656,27660,20
5657,27664,2
5658,27667,1
5659,27674,4
5660,27683,1
5661,27685,2
5662,27689,1
5663,27692,1
5664,27695,1
5665,27704,1
5666,27705,1
5667,27706,25
5668,27708,1
5669,27716,1
5670,27721,6
5671,27722,3
5672,27728,3
5673,27731,8
5674,27741,6
5675,27744,1
5676,27746,1
5677,27751,1
5678,27762,1
5679,27768,2
5680,27769,1
5681,27772,6
5682,27773,39
5683,27776,1
5684,27778,1
5685,27784,1
5686,27788,8
5687,27790,4
5688,27793,2
5689,27801,12
5690,27802,1
5691,27803,8
5692,27808,11
5693,27815,11
5694,27816,1
5695,27820,2
5696,27821,6
5697,27822,5
5698,27826,1
5699,27829,1
5700,27830,1
5701,27831,19
5702,27834,3
5703,27837,4
5704,27838,2
5705,27839,5
5706,27846,10
5707,27850,2
5708,27865,2
5709,27866,1
5710,27869,1
5711,27873,3
5712,27878,4
5713,27879,4
5714,27882,4
5715,27899,2
5716,27904,22
5717,27905,1
5718,27912,5
5719,30707,52
5720,30745,2
5721,30749,48
5722,30793,61
5723,30803,3
5724,30810,37
5725,30812,35
5726,30816,12
5727,30818,1
5728,30820,3
5729,30822,11
5730,30825,33
5731,30846,2
5732,30848,3
5733,30850,4
5734,30883,2
5735,30890,1
5736,30894,8
5737,30898,3
5738,30994,1
5739,31000,1
5740,31030,1
5741,31038,1
5742,31049,1
5743,31083,1
5744,31086,1
5745,31101,2
5746,31114,2
5747,31116,3
5748,31123,1
5749,31150,1
5750,31162,1
5751,31184,3
5752,31193,1
5753,31221,10
5754,31223,1
5755,31225,7
5756,31260,1
5757,31297,1
5758,31309,1
5759,31364,5
5760,31367,1
5761,31410,20
5762,31420,8
5763,31422,1
5764,31424,1
5765,31427,6
5766,31431,2
5767,31433,11
5768,31435,1
5769,31437,2
5770,31445,2
5771,31522,1
5772,31545,1
5773,31553,1
5774,31590,1
5775,31610,1
5776,31617,1
5777,31658,40
5778,31660,2
5779,31664,1
5780,31685,45
5781,31692,1
5782,31694,2
5783,31696,35
5784,31698,1
5785,31700,3
5786,31702,1
5787,31737,1
5788,31804,4
5789,31851,1
5790,31867,1
5791,31878,19
5792,31903,1
5793,31909,1
5794,31921,1
5795,31923,3
5796,31925,1
5797,31952,1
5798,31973,1
5799,32009,3
5800,32011,6
5801,32017,7
5802,32019,8
5803,32022,3
5804,32029,10
5805,32031,19
5806,32058,1
5807,32060,1
5808,32116,1
5809,32139,1
5810,32179,1
5811,32213,3
5812,32234,1
5813,32243,1
5814,32289,4
5815,32291,5
5816,32294,1
5817,32296,8
5818,32298,3
5819,32300,3
5820,32302,1
5821,32314,1
5822,32387,2
5823,32392,1
5824,32440,1
5825,32442,1
5826,32456,2
5827,32460,4
5828,32469,1
5829,32511,1
5830,32515,1
5831,32554,3
5832,32582,2
5833,32584,4
5834,32587,84
5835,32589,1
5836,32596,7
5837,32598,8
5838,32600,1
5839,32620,1
5840,32632,1
5841,32649,1
5842,32657,4
5843,32659,1
5844,32666,1
5845,32728,1
5846,32743,1
5847,32770,2
5848,32799,1
5849,32862,1
5850,32875,1
5851,32892,2
5852,32898,5
5853,32906,1
5854,32914,1
5855,32917,1
5856,33004,44
5857,33085,6
5858,33090,2
5859,33124,1
5860,33126,1
5861,33132,1
5862,33138,1
5863,33145,6
5864,33148,1
5865,33154,6
5866,33158,5
5867,33162,17
5868,33164,6
5869,33166,50
5870,33171,2
5871,33188,1
5872,33201,1
5873,33237,1
5874,33294,1
5875,33310,1
5876,33312,1
5877,33421,3
5878,33435,1
5879,33437,9
5880,33493,78
5881,33495,7
5882,33499,4
5883,33558,1
5884,33564,2
5885,33615,40
5886,33629,1
5887,33639,3
5888,33644,1
5889,33646,9
5890,33649,1
5891,33660,17
5892,33669,7
5893,33672,7
5894,33677,3
5895,33679,59
5896,33681,2
5897,33683,2
5898,33725,3
5899,33779,2
5900,33781,2
5901,33794,116
5902,33801,1
5903,33815,2
5904,33826,1
5905,33830,3
5906,33834,4
5907,33836,13
5908,33838,1
5909,33880,4
5910,33893,1
5911,33896,3
5912,33903,5
5913,33966,1
5914,34018,1
5915,34048,50
5916,34072,18
5917,34129,1
5918,34143,3
5919,34148,2
5920,34150,36
5921,34153,3
5922,34162,58
5923,34164,1
5924,34271,4
5925,34292,1
5926,34312,1
5927,34319,31
5928,34321,3
5929,34323,7
5930,34326,2
5931,34330,1
5932,34332,6
5933,34334,5
5934,34336,4
5935,34338,10
5936,34359,1
5937,34397,1
5938,34405,50
5939,34437,21
5940,34450,1
5941,34520,12
5942,34523,3
5943,34528,3
5944,34530,3
5945,34532,4
5946,34534,7
5947,34536,3
5948,34540,1
5949,34542,5
5950,34800,1
5951,34811,1
5952,35015,1
5953,35347,1
5954,35807,1
5955,35836,74
5956,35957,9
5957,36276,2
5958,36289,1
5959,36363,2
5960,36397,1
5961,36401,20
5962,36477,1
5963,36509,3
5964,36517,13
5965,36519,16
5966,36525,8
5967,36527,7
5968,36529,35
5969,36533,2
5970,36535,9
5971,36537,3
5972,36708,12
5973,36850,2
5974,36931,1
5975,37211,1
5976,37240,4
5977,37380,10
5978,37382,8
5979,37384,13
5980,37386,21
5981,37444,1
5982,37475,1
5983,37477,1
5984,37495,1
5985,37545,2
5986,37720,6
5987,37727,11
5988,37729,44
5989,37731,9
5990,37733,27
5991,37736,3
5992,37739,5
5993,37741,23
5994,37830,10
5995,37844,1
5996,37853,2
5997,37857,9
5998,38038,30
5999,38061,35
6000,38095,3
6001,38159,1
6002,38164,1
6003,38198,1
6004,38294,1
6005,38304,4
6006,38388,2
6007,38583,1
6008,38798,4
6009,38886,9
6010,38992,1
6011,39183,34
6012,39231,4
6013,39234,4
6014,39292,20
6015,39307,1
6016,39381,8
6017,39400,5
6018,39414,7
6019,39427,4
6020,39435,5
6021,39444,9
6022,39446,13
6023,39449,5
6024,39516,1
6025,39715,7
6026,39801,2
6027,39869,4
6028,40148,7
6029,40278,17
6030,40339,7
6031,40412,2
6032,40414,5
6033,40478,1
6034,40491,1
6035,40578,1
6036,40581,6
6037,40583,16
6038,40597,1
6039,40614,4
6040,40617,1
6041,40629,27
6042,40697,2
6043,40723,4
6044,40732,11
6045,40815,71
6046,40819,39
6047,40826,10
6048,40851,4
6049,40870,2
6050,40946,2
6051,40955,4
6052,40959,3
6053,40962,3
6054,40966,1
6055,41014,1
6056,41285,17
6057,41527,2
6058,41566,62
6059,41569,40
6060,41571,12
6061,41573,8
6062,41617,2
6063,41627,1
6064,41712,1
6065,41716,7
6066,41724,1
6067,41769,1
6068,41828,1
6069,41863,5
6070,41997,21
6071,42002,9
6072,42004,6
6073,42007,3
6074,42009,4
6075,42011,11
6076,42013,4
6077,42015,3
6078,42018,2
6079,42176,1
6080,42191,2
6081,42285,1
6082,42418,5
6083,42422,1
6084,42556,1
6085,42559,1
6086,42602,1
6087,42632,5
6088,42638,1
6089,42718,5
6090,42723,11
6091,42725,7
6092,42728,5
6093,42730,2
6094,42732,3
6095,42734,4
6096,42738,16
6097,42740,1
6098,42761,1
6099,42943,1
6100,42946,2
6101,43289,1
6102,43333,1
6103,43376,4
6104,43396,7
6105,43419,1
6106,43460,3
6107,43549,1
6108,43556,2
6109,43558,1
6110,43560,6
6111,43677,1
6112,43679,9
6113,43684,1
6114,43708,3
6115,43744,1
6116,43836,7
6117,43869,2
6118,43871,8
6119,43904,5
6120,43908,1
6121,43912,1
6122,43914,1
6123,43917,4
6124,43919,3
6125,43921,5
6126,43928,13
6127,43930,1
6128,43932,2
6129,43936,9
6130,44004,6
6131,44020,2
6132,44022,23
6133,44189,1
6134,44191,100
6135,44193,6
6136,44195,36
6137,44197,1
6138,44199,40
6139,44204,4
6140,44225,2
6141,44238,1
6142,44241,1
6143,44243,1
6144,44301,1
6145,44397,6
6146,44399,2
6147,44511,1
6148,44555,34
6149,44597,1
6150,44613,2
6151,44633,1
6152,44657,1
6153,44665,38
6154,44694,8
6155,44709,5
6156,44719,1
6157,44731,3
6158,44759,3
6159,44761,12
6160,44773,1
6161,44777,1
6162,44788,6
6163,44828,5
6164,44840,11
6165,44849,1
6166,44851,1
6167,44864,4
6168,44889,2
6169,44929,2
6170,44931,1
6171,44937,1
6172,44943,1
6173,44972,12
6174,44974,12
6175,45028,6
6176,45062,2
6177,45074,1
6178,45081,12
6179,45106,1
6180,45175,4
6181,45183,1
6182,45186,28
6183,45208,3
6184,45210,7
6185,45221,6
6186,45361,2
6187,45382,2
6188,45431,14
6189,45440,6
6190,45442,4
6191,45447,49
6192,45499,52
6193,45501,11
6194,45503,1
6195,45517,41
6196,45635,2
6197,45648,1
6198,45658,1
6199,45662,5
6200,45666,14
6201,45668,10
6202,45672,23
6203,45720,34
6204,45722,72
6205,45726,6
6206,45728,13
6207,45730,9
6208,45732,6
6209,45880,13
6210,45928,5
6211,45950,13
6212,45969,1
6213,46062,3
6214,46105,1
6215,46231,1
6216,46322,8
6217,46335,11
6218,46337,2
6219,46347,2
6220,46367,1
6221,46530,25
6222,46559,1
6223,46572,3
6224,46574,1
6225,46578,77
6226,46664,1
6227,46723,31
6228,46772,1
6229,46850,3
6230,46855,1
6231,46862,1
6232,46865,1
6233,46948,9
6234,46965,14
6235,46967,4
6236,46970,28
6237,46972,23
6238,46974,6
6239,46976,44
6240,47044,10
6241,47099,46
6242,47122,9
6243,47124,2
6244,47200,14
6245,47202,1
6246,47254,1
6247,47261,3
6248,47382,4
6249,47384,1
6250,47404,2
6251,47423,5
6252,47446,1
6253,47465,3
6254,47491,3
6255,47516,1
6256,47518,14
6257,47538,1
6258,47566,1
6259,47610,43
6260,47629,13
6261,47640,6
6262,47644,7
6263,47646,1
6264,47721,1
6265,47725,3
6266,47736,1
6267,47774,1
6268,47793,1
6269,47810,4
6270,47894,4
6271,47937,1
6272,47950,5
6273,47952,1
6274,47970,3
6275,47978,1
6276,47997,18
6277,47999,7
6278,48001,1
6279,48032,1
6280,48043,14
6281,48045,1
6282,48082,11
6283,48142,6
6284,48150,1
6285,48161,2
6286,48214,1
6287,48262,1
6288,48304,19
6289,48319,1
6290,48322,7
6291,48326,3
6292,48342,2
6293,48385,65
6294,48394,81
6295,48412,4
6296,48414,2
6297,48416,1
6298,48516,107
6299,48518,2
6300,48520,6
6301,48560,1
6302,48593,3
6303,48596,2
6304,48598,2
6305,48638,2
6306,48649,1
6307,48678,2
6308,48696,4
6309,48698,2
6310,48738,20
6311,48741,1
6312,48744,3
6313,48774,64
6314,48780,90
6315,48783,11
6316,48872,1
6317,48877,11
6318,48879,2
6319,48883,2
6320,48982,7
6321,48997,8
6322,49013,2
6323,49110,1
6324,49130,3
6325,49132,3
6326,49220,4
6327,49263,1
6328,49265,1
6329,49272,81
6330,49274,11
6331,49276,3
6332,49278,20
6333,49280,3
6334,49284,3
6335,49286,24
6336,49314,1
6337,49347,3
6338,49389,2
6339,49396,9
6340,49524,2
6341,49530,53
6342,49647,3
6343,49649,12
6344,49651,14
6345,49666,1
6346,49688,1
6347,49735,1
6348,49772,4
6349,49793,2
6350,49822,7
6351,49824,5
6352,49910,4
6353,49917,1
6354,49932,6
6355,49957,2
6356,49961,4
6357,50003,2
6358,50005,3
6359,50064,1
6360,50068,17
6361,50147,1
6362,50158,2
6363,50160,2
6364,50189,3
6365,50274,2
6366,50354,1
6367,50356,1
6368,50440,1
6369,50442,8
6370,50445,2
6371,50514,1
6372,50601,9
6373,50610,1
6374,50613,1
6375,50658,2
6376,50685,6
6377,50740,3
6378,50792,2
6379,50794,10
6380,50796,2
6381,50798,4
6382,50800,2
6383,50802,3
6384,50804,3
6385,50806,1
6386,50842,2
6387,50851,2
6388,50872,72
6389,50912,8
6390,50923,2
6391,50942,1
6392,50954,2
6393,50999,1
6394,51024,3
6395,51037,4
6396,51077,12
6397,51080,8
6398,51082,1
6399,51084,10
6400,51086,14
6401,51088,2
6402,51091,4
6403,51167,1
6404,51174,1
6405,51255,61
6406,51314,1
6407,51357,1
6408,51412,14
6409,51471,1
6410,51498,2
6411,51540,38
6412,51545,1
6413,51562,1
6414,51573,1
6415,51575,5
6416,51662,80
6417,51666,1
6418,51694,1
6419,51698,2
6420,51705,2
6421,51709,7
6422,51834,6
6423,51884,3
6424,51903,1
6425,51925,3
6426,51927,2
6427,51931,5
6428,51933,1
6429,51935,25
6430,51937,2
6431,51939,6
6432,52042,1
6433,52241,6
6434,52245,17
6435,52279,1
6436,52281,27
6437,52283,3
6438,52287,11
6439,52299,1
6440,52319,7
6441,52328,14
6442,52375,2
6443,52435,11
6444,52458,10
6445,52462,1
6446,52579,2
6447,52604,12
6448,52644,2
6449,52668,2
6450,52694,4
6451,52712,3
6452,52715,1
6453,52722,44
6454,52724,1
6455,52730,2
6456,52767,3
6457,52784,1
6458,52831,1
6459,52867,1
6460,52885,9
6461,52950,2
6462,52952,8
6463,52967,4
6464,52973,52
6465,52975,15
6466,53000,21
6467,53022,2
6468,53024,4
6469,53121,21
6470,53123,9
6471,53125,56
6472,53127,4
6473,53129,7
6474,53138,2
6475,53140,2
6476,53143,1
6477,53161,2
6478,53280,1
6479,53318,4
6480,53322,33
6481,53326,1
6482,53355,1
6483,53435,4
6484,53447,1
6485,53450,1
6486,53453,1
6487,53460,7
6488,53464,20
6489,53466,3
6490,53468,7
6491,53519,26
6492,53550,3
6493,53574,2
6494,53578,1
6495,53808,1
6496,53883,1
6497,53894,14
6498,53921,1
6499,53953,25
6500,53956,4
6501,53972,32
6502,53974,3
6503,53993,13
6504,53996,39
6505,54001,58
6506,54004,11
6507,54116,2
6508,54121,1
6509,54185,2
6510,54190,11
6511,54256,7
6512,54259,34
6513,54272,46
6514,54274,1
6515,54276,2
6516,54281,5
6517,54286,81
6518,54354,1
6519,54372,3
6520,54503,55
6521,54617,1
6522,54648,5
6523,54686,1
6524,54732,3
6525,54734,2
6526,54736,8
6527,54745,2
6528,54768,1
6529,54771,2
6530,54780,3
6531,54785,4
6532,54787,1
6533,54796,1
6534,54881,12
6535,54908,1
6536,54910,1
6537,54934,1
6538,54962,1
6539,54995,22
6540,54997,25
6541,54999,12
6542,55020,1
6543,55036,1
6544,55052,13
6545,55061,1
6546,55067,1
6547,55069,3
6548,55071,1
6549,55080,2
6550,55094,3
6551,55110,1
6552,55112,1
6553,55116,3
6554,55118,19
6555,55156,1
6556,55167,4
6557,55190,1
6558,55205,1
6559,55207,1
6560,55232,10
6561,55241,3
6562,55245,4
6563,55247,41
6564,55250,3
6565,55253,4
6566,55259,1
6567,55261,8
6568,55267,9
6569,55269,21
6570,55272,2
6571,55274,2
6572,55276,17
6573,55278,2
6574,55280,8
6575,55282,11
6576,55290,20
6577,55292,2
6578,55294,1
6579,55363,10
6580,55391,1
6581,55442,11
6582,55444,3
6583,55451,2
6584,55492,1
6585,55553,3
6586,55555,1
6587,55577,5
6588,55620,2
6589,55687,1
6590,55721,10
6591,55729,1
6592,55765,37
6593,55768,10
6594,55805,1
6595,55814,5
6596,55820,64
6597,55830,10
6598,55844,1
6599,55854,1
6600,55872,6
6601,55908,8
6602,55946,2
6603,55995,8
6604,56003,2
6605,56012,2
6606,56022,1
6607,56060,1
6608,56145,14
6609,56152,17
6610,56156,7
6611,56169,1
6612,56171,18
6613,56174,62
6614,56176,3
6615,56251,10
6616,56274,1
6617,56286,2
6618,56333,1
6619,56336,2
6620,56339,8
6621,56367,65
6622,56379,2
6623,56389,1
6624,56563,4
6625,56587,13
6626,56607,3
6627,56620,1
6628,56715,6
6629,56757,30
6630,56775,24
6631,56782,28
6632,56788,8
6633,56801,6
6634,56805,5
6635,56837,1
6636,56869,1
6637,56908,1
6638,56915,1
6639,56921,5
6640,56941,11
6641,56949,20
6642,57147,1
6643,57183,2
6644,57243,3
6645,57274,8
6646,57326,1
6647,57368,27
6648,57421,1
6649,57499,1
6650,57502,1
6651,57504,10
6652,57522,1
6653,57526,1
6654,57528,9
6655,57532,3
6656,57536,2
6657,57637,1
6658,57640,18
6659,57669,41
6660,57772,2
6661,57843,1
6662,57910,1
6663,57951,3
6664,58025,18
6665,58047,14
6666,58078,1
6667,58103,6
6668,58105,5
6669,58107,2
6670,58154,7
6671,58156,10
6672,58162,7
6673,58191,1
6674,58287,1
6675,58291,1
6676,58293,17
6677,58295,13
6678,58297,1
6679,58299,8
6680,58301,4
6681,58303,3
6682,58306,1
6683,58309,1
6684,58315,4
6685,58332,3
6686,58347,4
6687,58351,1
6688,58376,2
6689,58404,2
6690,58425,3
6691,58492,1
6692,58554,2
6693,58559,149
6694,58627,1
6695,58655,2
6696,58783,1
6697,58803,18
6698,58806,2
6699,58826,1
6700,58839,4
6701,58842,1
6702,58870,2
6703,58876,2
6704,58879,1
6705,58964,1
6706,58972,2
6707,58975,1
6708,58998,39
6709,59014,3
6710,59016,1
6711,59018,1
6712,59022,13
6713,59026,1
6714,59037,3
6715,59103,3
6716,59118,1
6717,59126,5
6718,59129,2
6719,59131,1
6720,59141,3
6721,59143,2
6722,59220,1
6723,59258,11
6724,59295,1
6725,59306,2
6726,59315,94
6727,59333,4
6728,59336,1
6729,59369,42
6730,59387,11
6731,59421,8
6732,59429,2
6733,59440,1
6734,59501,12
6735,59549,1
6736,59604,2
6737,59615,39
6738,59667,1
6739,59725,11
6740,59727,3
6741,59731,1
6742,59738,1
6743,59784,54
6744,59810,1
6745,59814,1
6746,59900,15
6747,59915,1
6748,59947,1
6749,59985,1
6750,59995,1
6751,60030,1
6752,60037,5
6753,60040,35
6754,60046,1
6755,60069,104
6756,60072,22
6757,60074,29
6758,60126,16
6759,60128,2
6760,60141,1
6761,60161,6
6762,60289,2
6763,60291,2
6764,60293,3
6765,60303,1
6766,60333,3
6767,60363,1
6768,60365,1
6769,60389,1
6770,60397,14
6771,60408,2
6772,60471,1
6773,60487,5
6774,60514,5
6775,60516,2
6776,60522,2
6777,60538,1
6778,60647,1
6779,60674,1
6780,60684,43
6781,60735,1
6782,60737,1
6783,60753,2
6784,60756,28
6785,60760,4
6786,60766,8
6787,60803,1
6788,60818,1
6789,60832,1
6790,60857,1
6791,60885,2
6792,60894,1
6793,60904,1
6794,60937,7
6795,60941,4
6796,60943,1
6797,60950,16
6798,60979,3
6799,61011,1
6800,61024,31
6801,61026,3
6802,61071,1
6803,61073,1
6804,61123,1
6805,61132,33
6806,61160,7
6807,61167,1
6808,61210,1
6809,61236,5
6810,61240,17
6811,61246,1
6812,61248,9
6813,61250,10
6814,61255,2
6815,61257,1
6816,61262,1
6817,61289,3
6818,61319,1
6819,61323,39
6820,61348,3
6821,61350,3
6822,61352,4
6823,61394,1
6824,61401,2
6825,61406,2
6826,61465,2
6827,61628,1
6828,61692,1
6829,61697,1
6830,61705,2
6831,61729,2
6832,61818,1
6833,61986,1
6834,62008,1
6835,62081,8
6836,62113,6
6837,62155,10
6838,62208,1
6839,62250,5
6840,62293,4
6841,62299,1
6842,62336,9
6843,62344,2
6844,62374,11
6845,62376,3
6846,62383,2
6847,62394,3
6848,62434,21
6849,62437,1
6850,62439,3
6851,62511,4
6852,62553,1
6853,62586,1
6854,62644,7
6855,62662,1
6856,62718,1
6857,62792,2
6858,62799,1
6859,62834,1
6860,62836,1
6861,62849,13
6862,62956,9
6863,62970,2
6864,62999,13
6865,63033,1
6866,63062,8
6867,63072,9
6868,63082,71
6869,63113,35
6870,63131,20
6871,63179,1
6872,63222,2
6873,63239,1
6874,63276,2
6875,63312,1
6876,63393,1
6877,63433,4
6878,63436,3
6879,63479,4
6880,63515,1
6881,63540,4
6882,63768,1
6883,63808,2
6884,63826,1
6885,63853,5
6886,63859,18
6887,63876,11
6888,63992,22
6889,64010,1
6890,64030,6
6891,64032,3
6892,64034,6
6893,64114,1
6894,64116,2
6895,64167,3
6896,64197,2
6897,64231,6
6898,64249,2
6899,64278,1
6900,64285,5
6901,64497,7
6902,64499,1
6903,64501,1
6904,64575,7
6905,64614,46
6906,64620,9
6907,64622,7
6908,64695,1
6909,64716,11
6910,64839,34
6911,64957,37
6912,64969,34
6913,64983,11
6914,64993,3
6915,64997,2
6916,65037,1
6917,65088,11
6918,65126,3
6919,65130,5
6920,65133,2
6921,65135,1
6922,65188,4
6923,65193,1
6924,65216,7
6925,65225,1
6926,65230,14
6927,65261,11
6928,65350,1
6929,65359,1
6930,65514,10
6931,65577,1
6932,65585,4
6933,65588,1
6934,65596,1
6935,65601,1
6936,65631,1
6937,65642,4
6938,65651,1
6939,65682,7
6940,65685,5
6941,65738,1
6942,65740,1
6943,65802,7
6944,65810,1
6945,65882,1
6946,65982,3
6947,66090,1
6948,66097,35
6949,66171,2
6950,66198,2
6951,66203,11
6952,66240,1
6953,66297,6
6954,66310,1
6955,66320,1
6956,66335,1
6957,66371,5
6958,66427,1
6959,66509,5
6960,66511,2
6961,66544,1
6962,66665,4
6963,66744,2
6964,66783,2
6965,66785,5
6966,66798,2
6967,66915,1
6968,66934,24
6969,66943,2
6970,67087,17
6971,67168,1
6972,67186,2
6973,67193,1
6974,67197,9
6975,67255,25
6976,67267,4
6977,67295,4
6978,67361,1
6979,67408,8
6980,67508,1
6981,67534,2
6982,67618,1
6983,67665,2
6984,67695,4
6985,67734,15
6986,67788,4
6987,67799,1
6988,67888,1
6989,67923,10
6990,67997,5
6991,68073,5
6992,68135,10
6993,68157,88
6994,68159,3
6995,68194,2
6996,68205,8
6997,68237,32
6998,68269,2
6999,68319,26
7000,68347,1
7001,68358,59
7002,68444,1
7003,68480,1
7004,68486,3
7005,68522,1
7006,68536,1
7007,68552,1
7008,68554,17
7009,68597,1
7010,68600,1
7011,68650,1
7012,68659,8
7013,68791,18
7014,68793,10
7015,68835,1
7016,68848,3
7017,68872,1
7018,68886,1
7019,68932,2
7020,68945,2
7021,68952,6
7022,68954,105
7023,68959,2
7024,69069,6
7025,69118,1
7026,69122,76
7027,69131,1
7028,69134,5
7029,69140,1
7030,69211,1
7031,69224,1
7032,69227,1
7033,69251,1
7034,69275,4
7035,69278,7
7036,69304,1
7037,69306,6
7038,69394,1
7039,69406,16
7040,69436,7
7041,69453,2
7042,69469,1
7043,69481,34
7044,69495,1
7045,69516,2
7046,69524,3
7047,69526,20
7048,69529,2
7049,69604,2
7050,69606,3
7051,69640,9
7052,69644,14
7053,69654,1
7054,69685,1
7055,69712,1
7056,69720,1
7057,69746,1
7058,69757,42
7059,69784,10
7060,69805,2
7061,69844,58
7062,69849,3
7063,69860,1
7064,69904,1
7065,69951,16
7066,69953,1
7067,69988,1
7068,70015,1
7069,70159,4
7070,70183,12
7071,70206,1
7072,70208,1
7073,70286,65
7074,70293,12
7075,70301,1
7076,70305,2
7077,70334,1
7078,70336,8
7079,70361,3
7080,70451,1
7081,70492,1
7082,70521,3
7083,70533,3
7084,70545,1
7085,70565,4
7086,70599,5
7087,70637,1
7088,70641,3
7089,70663,1
7090,70687,2
7091,70697,1
7092,70703,1
7093,70708,1
7094,70728,3
7095,70862,2
7096,70932,1
7097,70946,3
7098,70984,3
7099,70990,1
7100,70994,3
7101,71033,7
7102,71057,14
7103,71106,5
7104,71108,1
7105,71129,1
7106,71131,2
7107,71135,5
7108,71147,1
7109,71156,9
7110,71160,1
7111,71205,2
7112,71211,3
7113,71248,2
7114,71252,3
7115,71254,7
7116,71264,17
7117,71268,1
7118,71282,8
7119,71302,1
7120,71304,3
7121,71327,1
7122,71341,1
7123,71379,5
7124,71429,2
7125,71438,1
7126,71453,1
7127,71462,4
7128,71464,11
7129,71466,1
7130,71468,1
7131,71484,1
7132,71494,1
7133,71500,1
7134,71518,5
7135,71520,6
7136,71530,14
7137,71535,53
7138,71550,1
7139,71579,6
7140,71619,1
7141,71640,1
7142,71668,3
7143,71732,2
7144,71745,12
7145,71810,1
7146,71823,4
7147,71838,8
7148,71867,1
7149,71899,10
7150,71902,1
7151,71910,1
7152,71970,1
7153,71999,1
7154,72011,32
7155,72104,1
7156,72129,3
7157,72142,1
7158,72165,1
7159,72167,4
7160,72171,2
7161,72178,1
7162,72224,2
7163,72226,18
7164,72294,2
7165,72308,2
7166,72330,1
7167,72356,4
7168,72378,21
7169,72395,3
7170,72405,2
7171,72407,9
7172,72424,1
7173,72479,1
7174,72489,3
7175,72554,1
7176,72591,1
7177,72601,1
7178,72603,1
7179,72605,5
7180,72624,1
7181,72641,31
7182,72692,1
7183,72694,1
7184,72696,1
7185,72701,3
7186,72714,1
7187,72720,3
7188,72731,3
7189,72733,7
7190,72737,12
7191,72874,1
7192,72919,1
7193,72921,1
7194,72982,1
7195,72998,97
7196,73015,4
7197,73017,58
7198,73023,5
7199,73042,3
7200,73106,3
7201,73160,1
7202,73211,2
7203,73266,5
7204,73268,6
7205,73290,2
7206,73319,5
7207,73321,16
7208,73323,5
7209,73344,4
7210,73386,1
7211,73431,1
7212,73488,1
7213,73499,1
7214,73501,1
