,userId,movieId,rating,timestamp
37819,480,2011,4.0,1179177925
83734,480,40581,1.5,1179165217
83747,480,44840,3.0,1179165822
35601,480,6934,2.0,1179165313
26306,480,95,1.0,1179177869
14038,480,3052,1.0,1179161500
67961,480,3178,3.5,1179162268
69201,480,43396,4.0,1179163018
9618,480,1676,3.0,1179178178
47112,480,4973,4.5,1179160059
35527,480,6863,4.0,1179163821
77582,480,6188,4.0,1179164119
11513,480,2406,4.5,1179178641
35824,480,7153,4.0,1179160166
58582,480,2407,3.0,1179178630
30013,480,440,2.5,1179178098
38727,480,6377,3.0,1179161764
26912,480,161,3.5,1179178010
59085,480,2699,1.5,1179178030
68247,480,5009,3.0,1179164243
76273,480,6541,1.0,1179166111
93017,480,47646,4.0,1179166063
35988,480,8360,3.5,1179164053
46477,480,1230,5.0,1179160649
68235,480,4787,3.0,1179162671
256,480,3,2.5,1179178556
62651,480,5630,3.0,1179178928
69568,480,51255,4.0,1179160022
13222,480,2858,4.0,1179160061
89718,480,34323,4.0,1179164499
59154,480,2710,1.0,1179177828
43799,480,3555,3.5,1179165651
77223,480,53000,3.5,1179159981
93016,480,44197,3.0,1179163954
27051,480,165,3.0,1179177627
77183,480,30810,4.5,1179162632
83618,480,5025,3.0,1179165393
83629,480,5363,2.5,1179166188
36074,480,8368,4.5,1179162143
68304,480,5055,0.5,1179161533
59293,480,2788,4.0,1179160623
68290,480,5010,4.0,1179160872
13011,480,2797,5.0,1179160837
46383,480,1193,3.5,1179160200
62576,480,5388,3.0,1179163795
80886,480,5900,1.5,1179165783
59224,480,2722,1.0,1179159558
10074,480,2005,4.5,1179162005
80878,480,5874,1.0,1179165991
89725,480,37382,1.5,1179164520
89713,480,33834,1.0,1179164098
68219,480,4343,3.0,1179165966
10008,480,2000,3.0,1179162625
58722,480,2455,2.5,1179178869
91899,480,4721,0.5,1179165776
68928,480,8983,3.5,1179162240
90633,480,33171,3.5,1179163242
9896,480,1954,4.5,1179178330
26749,480,158,2.5,1179179133
13548,480,2959,4.5,1179160120
58654,480,2423,3.5,1179161181
60958,480,3826,1.0,1179166033
68112,480,3360,4.0,1179162225
83678,480,6482,2.5,1179166512
90369,480,49347,3.5,1179164562
38909,480,7293,2.0,1179163835
85167,480,1957,4.5,1179159592
77424,480,4128,3.5,1179162724
54979,480,551,3.5,1179178337
92924,480,7618,3.5,1179161136
43756,480,3535,3.0,1179163805
77360,480,1889,3.5,1179162402
13282,480,2872,3.0,1179161677
62699,480,6156,3.0,1179165527
9945,480,1967,3.5,1179162556
26818,480,160,2.5,1179178519
738,480,50,3.5,1179160287
13354,480,2916,2.5,1179177773
46575,480,1261,2.0,1179161670
62536,480,5313,2.5,1179166272
11644,480,2470,4.5,1179178405
4898,480,648,3.0,1179177792
61873,480,4369,2.5,1179165973
58855,480,2539,2.5,1179179110
3540,480,500,4.0,1179177891
36932,480,33162,5.0,1179164156
83662,480,6003,3.5,1179161261
30120,480,454,2.5,1179177878
81417,480,37384,2.0,1179165679
85133,480,8640,2.0,1179165230
91716,480,27664,3.0,1179165852
7616,480,1214,5.0,1179160557
70866,480,1476,3.0,1179159625
88226,480,6290,2.5,1179166044
51627,480,37729,3.5,1179161283
17828,480,21,2.5,1179161927
6724,480,1197,4.5,1179160217
7057,480,1206,4.0,1179161220
65453,480,5673,3.5,1179163541
88433,480,6615,2.0,1179165987
6177,480,1097,5.0,1179161568
78865,480,6753,3.5,1179164063
21220,480,2762,4.0,1179160250
31573,480,880,3.5,1179159617
23990,480,300,4.5,1179178032
50287,480,5418,2.0,1179160952
71072,480,2501,3.5,1179179325
32599,480,3114,3.0,1179177708
51569,480,36529,4.0,1179162721
79205,480,41573,2.5,1179164555
32974,480,4018,1.5,1179165705
75444,480,34338,2.5,1179165738
22053,480,3911,3.0,1179160824
50788,480,6787,4.5,1179162958
50329,480,5574,2.0,1179165634
22653,480,4226,4.0,1179160178
79223,480,42738,3.0,1179165660
8208,480,1265,3.0,1179162064
51721,480,38061,4.0,1179162532
65802,480,46976,4.0,1179163044
7962,480,1240,4.0,1179177903
51692,480,38038,3.5,1179163380
32144,480,1682,4.5,1179178013
23661,480,153,1.0,1179177736
51660,480,37733,3.0,1179162208
20119,480,1641,2.5,1179161889
66960,480,35836,4.0,1179160485
50826,480,6807,4.5,1179177950
21071,480,2712,3.0,1179178170
20023,480,1466,4.5,1179161519
42709,480,4148,3.0,1179165106
75205,480,4508,3.5,1179162009
88212,480,32584,2.5,1179163979
21340,480,2770,1.0,1179178561
17683,480,3949,3.5,1179163200
32239,480,1784,3.5,1179160676
75357,480,6873,2.0,1179165179
19857,480,1288,4.0,1179178339
22779,480,4246,3.0,1179164178
18814,480,539,3.0,1179177928
88196,480,27882,3.0,1179166803
87120,480,6932,1.5,1179163354
65377,480,4017,3.5,1179163697
31617,480,991,4.0,1179160361
49553,480,2706,3.5,1179177760
78895,480,6879,4.0,1179164122
51428,480,33615,2.5,1179165295
33024,480,4223,3.0,1179161633
54716,480,173,2.0,1179178646
79181,480,40732,3.0,1179161438
66441,480,1274,4.0,1179160549
86968,480,5323,0.5,1179166444
51536,480,36519,2.0,1179165632
71520,480,3968,3.5,1179165817
21991,480,3897,5.0,1179160580
88455,480,7150,3.5,1179165586
78879,480,6755,3.5,1179161033
51509,480,34405,4.0,1179163074
21292,480,2763,3.0,1179178374
22720,480,4239,3.0,1179160911
19974,480,1449,4.0,1179179328
50913,480,7147,4.5,1179160849
75451,480,39414,3.5,1179163725
74177,480,1320,2.0,1179178804
51462,480,34150,2.5,1179164558
33516,480,4886,2.5,1179163392
78569,480,4015,1.5,1179165942
19940,480,1391,2.0,1179178383
33820,480,4993,3.5,1179160162
71491,480,3285,4.5,1179165811
51751,480,44022,3.0,1179165153
49165,480,1544,2.0,1179178351
32916,480,3994,4.5,1179164213
66847,480,5064,4.0,1179161286
22481,480,4034,3.5,1179163426
42661,480,4011,3.5,1179163224
50553,480,5995,5.0,1179163003
18403,480,348,5.0,1179161049
88356,480,7448,2.5,1179166420
79323,480,46322,3.0,1179163961
65617,480,8622,4.0,1179161700
42243,480,3300,1.0,1179165431
79311,480,45726,2.5,1179166364
52158,480,49651,4.0,1179163772
66256,480,741,3.5,1179179300
20508,480,1968,3.5,1179177782
49221,480,1729,2.0,1179162451
50649,480,6373,3.5,1179164379
32786,480,3916,2.5,1179163591
51958,480,44665,4.5,1179162791
20743,480,2324,3.0,1179178048
70947,480,1673,4.5,1179160932
75419,480,7983,4.0,1179161012
49305,480,1961,4.5,1179177754
2232,480,316,4.0,1179177651
22378,480,4027,4.5,1179163503
78721,480,4823,2.5,1179165519
22422,480,4033,4.0,1179163625
41537,480,1721,4.0,1179178328
75066,480,3148,5.0,1179161192
86864,480,4305,0.5,1179165787
8075,480,1258,5.0,1179178128
19360,480,1079,2.5,1179161775
65661,480,30707,4.0,1179163064
52018,480,45722,3.5,1179164141
23833,480,261,4.0,1179162690
2681,480,356,5.0,1179161816
6075,480,1092,3.0,1179179070
52094,480,46578,5.0,1179162676
86882,480,4452,1.5,1179165297
7166,480,1208,4.0,1179160664
79171,480,34542,3.5,1179162059
23774,480,253,3.5,1179177945
65578,480,8464,3.0,1179163376
51831,480,44191,4.0,1179163075
88401,480,5478,0.5,1179165951
82359,480,6620,4.0,1179160601
42166,480,1639,2.5,1179178360
79270,480,45501,1.5,1179164342
65744,480,39183,4.0,1179161015
70627,480,249,4.0,1179162338
42277,480,3409,1.5,1179164580
88416,480,5573,3.0,1179166300
65522,480,6711,3.5,1179162742
50754,480,6548,2.0,1179164288
65768,480,41997,3.5,1179163344
33636,480,4963,3.5,1179163588
21001,480,2683,4.5,1179177769
17988,480,32,4.0,1179177844
50390,480,5669,3.5,1179160956
66819,480,4855,3.5,1179179076
50439,480,5679,4.0,1179164188
32709,480,3623,2.5,1179166167
73905,480,4975,4.0,1179165671
22190,480,3996,4.0,1179161317
18505,480,357,3.0,1179161836
78679,480,4639,1.5,1179165773
20388,480,1923,4.0,1179177799
6573,480,1196,5.0,1179160264
32848,480,3977,1.5,1179165876
51883,480,44199,4.0,1179166814
7338,480,1210,3.5,1179177713
88368,480,45028,3.5,1179163763
2904,480,367,4.0,1179177752
32028,480,1610,4.5,1179162264
65710,480,34437,2.5,1179161022
1767,480,260,4.5,1179160262
20894,480,2599,1.5,1179161600
41428,480,1693,4.5,1179160614
22091,480,3967,3.0,1179178975
6024,480,1090,4.0,1179178499
66901,480,31696,3.0,1179164448
23513,480,150,3.5,1179160667
86817,480,3955,1.0,1179166102
19481,480,1183,4.5,1179161642
51247,480,8950,3.5,1179162796
78532,480,3978,2.5,1179165267
2073,480,296,4.0,1179177639
51009,480,7373,4.0,1179165120
79089,480,8947,1.5,1179166014
88098,480,46335,1.0,1179165976
5953,480,1089,4.0,1179178001
17536,480,2424,2.5,1179178726
31850,480,1246,5.0,1179161404
31768,480,1101,4.0,1179178123
78987,480,8366,4.0,1179163673
87405,480,27879,4.0,1179161454
51171,480,8784,3.5,1179161904
88071,480,36708,3.0,1179161706
79056,480,8866,3.0,1179165719
2400,480,349,3.0,1179161209
70366,480,1393,4.0,1179162473
79074,480,8910,4.5,1179162293
51122,480,8641,4.5,1179164266
79130,480,30822,3.0,1179162347
78964,480,7454,3.0,1179166332
79140,480,32598,2.5,1179164574
21872,480,3481,5.0,1179162198
21476,480,2973,4.5,1179161310
50065,480,4262,3.5,1179178650
79028,480,8807,0.5,1179162120
51336,480,30793,4.0,1179161141
75547,480,33646,2.5,1179165281
41960,480,2572,2.5,1179178848
49760,480,3081,3.5,1179178259
49970,480,3785,0.5,1179178863
86984,480,5379,4.0,1179160809
82037,480,1321,3.5,1179160611
67017,480,47610,4.5,1179162324
6251,480,1127,3.5,1179160504
71587,480,6708,3.5,1179178693
23326,480,39,2.5,1179177930
19442,480,1179,3.5,1179162056
23009,480,4896,3.5,1179162149
88520,480,27839,2.5,1179166249
88516,480,27837,2.5,1179165049
33283,480,4370,3.5,1179164229
49989,480,3896,2.5,1179164185
88089,480,41716,4.0,1179163712
87411,480,27912,1.0,1179163166
21575,480,3160,4.0,1179178464
33232,480,4310,2.5,1179166209
88082,480,37380,1.0,1179165934
6379,480,1136,5.0,1179160187
41854,480,2100,2.0,1179178312
79046,480,8861,2.0,1179166241
19132,480,595,3.0,1179160788
88529,480,30894,2.0,1179166348
41219,480,1370,3.5,1179178403
34054,480,5218,3.0,1179162308
19641,480,1225,5.0,1179160583
8373,480,1270,5.0,1179160718
54872,480,420,2.0,1179178922
87420,480,33421,4.0,1179161416
82264,480,4774,2.5,1179164317
86990,480,5421,3.5,1179161354
33959,480,4995,4.0,1179160783
17396,480,1302,4.0,1179161751
21704,480,3255,4.0,1179162607
41788,480,1876,2.5,1179178554
73980,480,47423,4.0,1179162078
33160,480,4306,3.5,1179163506
79152,480,33437,2.5,1179163631
84615,480,45440,3.0,1179164276
73952,480,7160,3.5,1179163472
71316,480,3362,4.0,1179161496
19790,480,1266,5.0,1179178595
84582,480,7265,4.0,1179161545
6914,480,1198,5.0,1179160219
18977,480,588,4.0,1179177801
88058,480,31221,1.0,1179165954
79163,480,33672,2.0,1179164102
24134,480,344,3.5,1179177619
22844,480,4308,4.0,1179163815
42802,480,784,4.5,1179178569
21728,480,3317,4.0,1179163534
51063,480,8361,2.5,1179164474
31677,480,1061,3.5,1179179392
66715,480,6857,3.0,1179179295
71549,480,4890,3.5,1179165524
17592,480,3210,3.5,1179161725
41089,480,529,3.5,1179179344
50141,480,4816,4.5,1179165728
75114,480,3814,5.0,1179162749
42510,480,3827,2.5,1179165564
80054,480,1962,5.0,1179161550
42331,480,3624,1.5,1179164215
7483,480,1213,4.0,1179160131
42387,480,3717,3.0,1179165087
88474,480,7376,1.0,1179165684
70460,480,246,3.5,1179162223
75159,480,4255,3.0,1179166427
74216,480,8371,3.5,1179164413
75186,480,4340,2.5,1179166377
75476,480,45666,3.5,1179166183
19207,480,708,3.5,1179178345
23154,480,34,4.0,1179178044
32469,480,2701,1.5,1179178697
49659,480,2918,4.0,1179161744
73865,480,3969,4.0,1179165420
31368,480,802,3.0,1179178846
91332,480,31804,3.5,1179165366
78941,480,7346,3.5,1179165080
32333,480,1917,3.0,1179177906
66474,480,1464,2.5,1179162736
33339,480,4643,2.5,1179166220
49846,480,3275,4.5,1179160935
42452,480,3753,3.5,1179165413
42005,480,2581,1.5,1179159569
71617,480,7173,2.0,1179164249
32396,480,2671,2.5,1179178377
50096,480,4728,1.5,1179165458
7819,480,1222,3.5,1179161887
71139,480,5449,3.0,1179166172
19728,480,1259,3.5,1179178319
42484,480,3798,3.0,1179165703
51205,480,8917,2.5,1179163798
22891,480,4641,3.5,1179161938
88172,480,6306,3.5,1179162289
66697,480,6773,3.0,1179163486
41410,481,1687,2.0,884773940
31940,481,1584,3.0,884773369
56548,481,1588,1.0,884773814
70916,481,1672,2.0,884773498
49222,481,1729,4.0,884773369
41429,481,1693,3.0,884773369
92796,481,1629,4.0,884773704
56618,481,1614,2.0,884773814
19482,481,1183,4.0,884773369
41361,481,1608,4.0,884773846
56159,481,1407,2.0,884773369
9417,481,1617,5.0,884773369
91771,481,1605,2.0,884773846
41271,481,1438,2.0,884774250
66493,481,1711,2.0,884774320
41310,481,1586,3.0,884773814
84234,481,1589,2.0,884773750
20068,481,1597,3.0,884773814
9443,481,1620,3.0,884773671
41538,481,1721,5.0,884773647
85151,481,1465,4.0,884773704
91515,481,1662,3.0,884773776
84996,481,1483,1.0,884774250
43398,481,1653,3.0,884773369
56274,481,1479,3.0,884774220
56735,481,1665,2.0,884774296
56336,481,1485,2.0,884773814
73386,481,1615,3.0,884773750
31605,481,986,3.0,895844838
9619,481,1676,3.0,884774220
56808,481,1690,2.0,884774296
50506,482,5944,4.5,1105396652
73507,482,2124,4.0,1105396607
58424,482,2393,4.0,1105396588
86434,482,8948,2.0,1105397183
70555,482,786,4.0,1105395950
20509,482,1968,4.0,1105396846
85863,482,3130,1.0,1105396697
89568,482,5401,2.0,1105396662
75067,482,3148,2.5,1105396989
36419,482,8949,3.0,1105397221
73961,482,8966,2.0,1105397177
39051,482,8529,3.5,1105396463
31941,482,1584,3.0,1105395982
86873,482,4389,4.0,1105396950
31769,482,1101,4.5,1105396060
62577,482,5388,4.0,1105396953
43303,482,1527,5.0,1105396530
90547,482,4862,1.0,1105396797
739,482,50,4.0,1105396885
31851,482,1246,3.5,1105396540
47642,482,1036,5.0,1105396867
14632,482,3527,4.0,1105396978
36288,482,8665,4.0,1105396432
90612,482,8169,3.5,1105396769
92826,482,3211,3.5,1105396826
38537,482,5620,1.0,1105396658
35438,482,6539,4.0,1105396439
63353,482,30825,4.0,1105397155
30431,482,494,4.0,1105396007
36213,482,8636,5.0,1105396134
36140,482,8528,4.0,1105396475
9123,482,1573,4.0,1105396840
35989,482,8360,5.0,1105396428
87903,482,1602,1.0,1105396854
26090,482,62,5.0,1105396550
77184,482,30810,2.0,1105397121
19858,482,1288,3.5,1105396527
83637,482,5501,0.5,1105396802
36075,482,8368,5.0,1105396447
14362,482,3273,3.5,1105396994
13012,482,2797,4.0,1105396046
46478,482,1230,3.0,1105396065
20389,482,1923,4.0,1105395991
92945,482,8943,1.0,1105397168
59595,482,3005,4.0,1105397028
19208,482,708,3.5,1105395996
12499,482,2640,5.0,1105397001
35825,482,7153,3.0,1105396455
7714,482,1220,3.0,1105396001
89465,482,2170,3.5,1105396728
76353,482,27808,2.0,1105397164
71183,482,27728,0.5,1105396110
39123,482,8969,3.0,1105397152
27330,482,185,4.0,1105396893
1127,482,151,1.0,1105396051
35602,482,6934,4.0,1105396560
89652,482,7845,2.0,1105396896
5437,482,780,4.5,1105396861
79107,482,8985,4.5,1105397449
30384,482,491,2.0,1105396626
76337,482,27706,2.0,1105397232
59754,482,3087,3.0,1105396984
86070,482,2748,2.5,1105396713
80938,482,6566,3.5,1105396786
73562,482,2718,3.0,1105396593
80583,482,2792,4.0,1105396579
58771,482,2468,3.5,1105396584
4899,482,648,4.0,1105396863
25612,482,16,2.0,1105396054
65523,482,6711,4.0,1105396910
2233,482,316,5.0,1105396880
38335,482,1307,4.0,1105395970
36476,482,8958,4.0,1105397126
49306,482,1961,3.0,1105395968
32240,482,1784,3.0,1105395977
93022,482,8268,4.0,1105396905
93020,482,6320,1.0,1105396931
92061,482,6810,1.0,1105396773
28588,482,303,3.0,1105396633
93018,482,2068,0.5,1105396123
68905,482,8977,1.0,1105397132
78126,482,6754,4.0,1105396491
68897,482,8951,1.0,1105397218
36776,482,30816,4.0,1105397140
50789,482,6787,3.5,1105396665
36764,482,30812,3.0,1105397134
21002,482,2683,4.0,1105395979
4268,482,592,4.0,1105396859
36716,482,8984,4.0,1105397137
36674,482,8972,4.0,1105397070
5567,482,1042,4.0,1105396640
56416,482,1556,3.0,1105396611
32029,482,1610,4.0,1105395987
43156,482,1200,4.5,1105396870
61045,482,2006,4.0,1105396538
55780,482,1359,3.5,1105396618
24659,482,474,3.5,1105396882
49099,482,1374,5.0,1105396057
21705,482,3255,4.0,1105396981
51064,482,8361,4.5,1105396655
32427,482,2688,3.5,1105396581
78440,482,2803,3.5,1105396575
8374,482,1270,5.0,1105396543
71654,482,8981,4.0,1105397171
29057,482,339,4.0,1105396565
17143,482,647,3.5,1105396636
6915,482,1198,4.0,1105396533
51206,482,8917,1.0,1105397453
8984,482,1517,4.0,1105396025
91622,482,7450,1.0,1105396924
37692,482,1037,3.5,1105396623
28857,482,329,4.5,1105396889
48735,482,653,4.0,1105396004
61694,482,4270,4.0,1105396569
34266,482,5378,4.5,1105396552
10918,482,2174,4.0,1105396027
61240,482,3755,3.5,1105396590
74992,482,2408,3.0,1105396716
11380,482,2353,4.0,1105396525
48601,482,442,4.0,1105395984
61329,482,3948,4.0,1105396436
44252,482,8644,4.5,1105396143
61828,482,4367,4.0,1105396555
65662,482,30707,4.5,1105397075
36611,482,8965,3.0,1105396901
25175,482,2,4.5,1105395956
36579,482,8961,5.0,1105397124
86843,482,4133,3.0,1105396675
51254,483,26444,4.5,1311339381
10919,483,2174,4.0,1178215751
2074,483,296,5.0,1178213426
2682,483,356,5.0,1415579192
79556,483,56339,4.5,1202461401
740,483,50,4.5,1204405320
11321,483,2338,1.0,1215897871
70556,483,786,2.0,1181494991
36420,483,8949,4.5,1215543096
87359,483,5570,3.0,1178293269
13355,483,2916,4.5,1181495009
61737,483,4299,3.0,1415576346
79628,483,62956,4.0,1236293072
38810,483,6942,3.5,1181496807
3746,483,527,5.0,1415579196
21873,483,3481,3.5,1181495203
9946,483,1967,5.0,1239750117
58856,483,2539,3.5,1215895960
37106,483,33794,4.0,1178293086
51010,483,7373,1.5,1181496728
3541,483,500,3.5,1178293521
52019,483,45722,3.5,1178211699
21576,483,3160,3.5,1178358852
41961,483,2572,2.5,1215895855
66282,483,1175,4.0,1185098232
11284,483,2329,3.0,1181496656
90334,483,91128,4.0,1415577581
41220,483,1370,4.0,1204277511
6380,483,1136,4.5,1277996223
44562,483,56174,3.0,1307314069
52940,483,64957,4.0,1291838765
73255,483,18,4.0,1215897224
4900,483,648,2.0,1178293442
20665,483,2150,2.0,1215896001
58772,483,2468,3.5,1215898587
91477,483,104076,3.5,1415575723
72543,483,2805,3.5,1215897525
91466,483,88356,3.0,1415578323
44901,483,69757,4.5,1274570324
76516,483,79357,4.5,1289775106
26819,483,160,3.5,1178293850
70948,483,1673,4.0,1327277202
37186,483,34048,2.0,1178358249
91459,483,65685,3.0,1246783807
93046,483,109971,4.5,1415574920
46479,483,1230,4.5,1178293883
90184,483,33677,3.5,1226360272
76714,483,106002,4.5,1415575333
36996,483,33493,3.0,1327277575
74450,483,79224,4.0,1283984763
35990,483,8360,4.0,1415579130
69569,483,51255,5.0,1199992406
61046,483,2006,2.5,1181496802
22845,483,4308,4.5,1178358386
36580,483,8961,4.0,1178213548
19791,483,1266,4.5,1327277266
38728,483,6377,4.5,1178294172
93045,483,109941,3.0,1415578116
93044,483,105325,1.0,1415575656
93042,483,101765,3.5,1415577027
93041,483,100068,3.5,1415578070
50484,483,5903,3.5,1415579266
93047,483,112316,2.5,1415574736
93048,483,115065,2.0,1415575570
77255,483,54259,5.0,1199992514
168,483,1,4.0,1178293130
51337,483,30793,4.0,1204277729
61133,483,3159,4.5,1215898034
61774,483,4344,2.5,1215897086
28728,483,317,4.5,1178293779
76698,483,103341,4.5,1415575772
61085,483,2083,3.5,1215872221
10009,483,2000,3.5,1181495080
44495,483,50872,5.0,1415578969
79547,483,56251,5.0,1217464752
87348,483,2810,4.5,1182704802
68220,483,4343,3.0,1215897862
21439,483,2843,4.5,1311846018
37820,483,2011,4.0,1178293795
10833,483,2161,3.5,1415579084
31852,483,1246,3.5,1178358678
3879,483,552,3.5,1327277254
13223,483,2858,4.0,1178215201
21413,483,2791,4.0,1215895086
77302,483,89904,4.5,1364849131
32470,483,2701,3.0,1215895717
79900,483,93287,4.5,1415576211
52965,483,66934,4.0,1238025112
68599,483,6947,4.5,1178358538
4971,483,661,4.0,1327277549
38261,483,1088,3.0,1215895737
41855,483,2100,3.5,1215895499
37346,483,45517,2.5,1215872169
69646,483,53123,5.0,1415575488
10995,483,2253,3.0,1415579658
69387,483,48385,4.0,1215544189
53208,483,74789,3.5,1271633598
90646,483,37857,4.5,1178213497
79936,483,95875,3.0,1415577106
10457,483,2054,2.5,1178358465
27617,483,208,3.0,1178293256
58532,483,2396,3.5,1178293588
75249,483,4992,3.0,1178293295
32334,483,1917,3.0,1178293355
29058,483,339,2.0,1181494806
13643,483,2985,2.5,1181496792
46778,483,3000,5.0,1178211512
72449,483,2598,4.0,1226359932
61467,483,4016,4.0,1215872027
9782,483,1777,3.5,1327277270
83293,483,103235,4.5,1415575928
46858,483,3174,5.0,1277996264
44647,483,59315,4.0,1215545403
13740,483,2987,4.0,1215873377
37475,483,49272,3.0,1178293218
61547,483,4025,3.0,1415576118
30240,483,466,4.5,1178294084
33161,483,4306,4.0,1178292998
87392,483,8607,5.0,1204277626
58451,483,2394,4.5,1375961431
76557,483,86911,3.5,1415578693
81040,483,3155,2.5,1215898424
11087,483,2273,3.0,1215895937
26538,483,135,3.5,1215896386
28970,483,337,2.5,1204277379
46821,483,3108,4.5,1215871952
51123,483,8641,4.0,1415576380
38957,483,7451,3.0,1415576444
49847,483,3275,4.0,1215543075
53130,483,69951,5.0,1256431709
93040,483,99087,3.0,1415576826
11162,483,2291,4.0,1415579167
51172,483,8784,5.0,1215543087
87415,483,31364,4.5,1181141051
44826,483,64614,5.0,1307314118
58655,483,2423,2.0,1215896989
26685,483,145,3.5,1215895607
62814,483,2378,3.0,1375961438
61330,483,3948,3.5,1415579145
46674,483,2490,4.0,1327277910
13549,483,2959,4.5,1215871698
51207,483,8917,4.0,1415579147
65663,483,30707,4.0,1178358362
19562,483,1199,5.0,1327277329
37219,483,34319,2.5,1178294456
6916,483,1198,4.0,1178292917
71177,483,26606,4.0,1215870005
23010,483,4896,4.5,1178358133
53003,483,68073,4.5,1277596028
60244,483,3418,2.0,1178358745
26750,483,158,2.0,1181496575
49971,483,3785,3.0,1215896116
36454,483,8957,0.5,1415576369
76627,483,90866,3.5,1415577289
53090,483,69122,4.5,1291838715
73594,483,3268,3.0,1178217829
44188,483,7438,4.0,1415579177
41539,483,1721,2.0,1181496542
66078,483,61323,4.5,1226359037
37635,483,586,2.0,1181496723
35826,483,7153,4.0,1204277340
49918,483,3751,3.0,1178215715
86103,483,2986,2.5,1215897347
7617,483,1214,4.0,1178293094
46733,483,2723,5.0,1415579097
44746,483,60069,5.0,1220816302
58583,483,2407,2.0,1215895726
38910,483,7293,4.0,1215545270
43703,483,3510,4.0,1181495796
90307,483,62113,3.5,1295093187
9848,483,1920,2.5,1215898218
10968,483,2193,4.5,1181495368
38336,483,1307,3.5,1307314184
77401,483,4023,3.5,1415576394
61435,483,3999,3.5,1415576555
93039,483,97665,2.5,1415577067
93038,483,96283,3.0,1415577117
83111,483,26662,4.0,1178213546
66170,483,29,5.0,1181495581
12097,483,2571,4.5,1215548672
87807,483,57274,3.5,1226361242
79824,483,84772,2.5,1311844448
29556,483,377,1.5,1181496681
43983,483,5971,5.0,1415579318
92482,483,104906,3.0,1415575685
52407,483,54272,4.0,1186314193
60700,483,3699,3.0,1215897564
51722,483,38061,5.0,1178213543
21003,483,2683,3.5,1327276878
41362,483,1608,3.0,1215895294
12615,483,2657,2.5,1215895367
71046,483,2443,4.0,1226359868
74021,483,79242,4.0,1311844828
32917,483,3994,4.5,1307314284
85746,483,3618,4.0,1272239252
4269,483,592,3.5,1178215116
62010,483,4718,2.5,1215896341
74423,483,52885,5.0,1199992875
61965,483,4638,2.0,1215896674
22654,483,4226,4.0,1178293035
84386,483,109846,3.5,1415575011
60796,483,3745,4.5,1215897151
76314,483,27660,4.0,1178213578
51628,483,37729,4.0,1204473476
50827,483,6807,4.5,1178351299
32975,483,4018,4.0,1415576120
65803,483,46976,3.5,1185098249
83139,483,27815,5.0,1182704583
45235,483,94864,2.5,1415577343
27219,483,180,4.0,1327277884
59553,483,2968,3.5,1232792031
83463,483,5309,2.5,1178293263
68847,483,8874,4.5,1199992424
79835,483,85780,3.5,1307314080
10695,483,2115,4.0,1178293773
32145,483,1682,3.5,1178293741
77117,483,8873,4.0,1178209739
32743,483,3869,4.5,1291838512
29365,483,370,4.0,1181494342
20277,483,1907,3.5,1181495841
38441,483,4447,3.0,1215896149
10602,483,2105,3.5,1327277646
28094,483,273,3.5,1181495496
12500,483,2640,3.5,1178293871
50711,483,6378,3.5,1178358356
87190,483,104303,4.0,1415575688
81462,483,48982,3.5,1215543753
60399,483,3471,2.5,1327277229
83120,483,26903,4.5,1226359265
68713,483,7090,5.0,1178358547
81914,483,81,3.5,1215898195
20390,483,1923,4.5,1178293604
81492,483,55269,4.0,1232883310
6574,483,1196,4.5,1327276799
44253,483,8644,4.0,1178358519
50650,483,6373,3.5,1415579295
73508,483,2124,1.5,1181496660
22191,483,3996,4.5,1181494870
27453,483,196,0.5,1181496548
27993,483,256,3.0,1327277652
20835,483,2467,4.5,1215897339
7339,483,1210,4.5,1327276791
38152,483,5902,5.0,1312669896
36641,483,8970,4.0,1178358375
11863,483,2542,5.0,1178213542
42278,483,3409,2.5,1215897462
41606,483,1882,1.5,1215896224
75394,483,7007,4.0,1178293039
20510,483,1968,3.5,1204277310
65524,483,6711,4.5,1327277192
537,483,47,3.5,1178215187
60542,483,3534,2.5,1215897618
66257,483,741,4.0,1415579222
12430,483,2628,3.0,1327276826
45309,483,103249,1.5,1415575852
45337,483,104841,5.0,1415577698
51832,483,44191,5.0,1226360505
92024,483,6442,5.0,1415579154
32710,483,3623,0.5,1178293956
10322,483,2028,4.0,1178293027
50440,483,5679,1.5,1415576105
22092,483,3967,4.0,1415576149
42198,483,2541,2.0,1327277843
12769,483,2700,4.0,1178295128
59510,483,2915,2.5,1178209415
43940,483,4720,5.0,1181495551
6725,483,1197,5.0,1178213522
93027,483,36397,1.5,1215871183
79333,483,46948,4.0,1178212300
93026,483,27370,4.5,1246783796
93025,483,8632,0.5,1178294405
93024,483,2483,3.5,1178293076
59294,483,2788,4.5,1185098351
22780,483,4246,4.0,1327277392
61829,483,4367,3.0,1215896517
92187,483,2807,0.5,1181496584
27843,483,236,4.0,1232883301
60044,483,3301,4.5,1415576202
83182,483,57504,4.0,1311844669
65907,483,54503,4.0,1415576305
59308,483,2793,3.5,1234656874
74558,483,97304,4.5,1415574346
20744,483,2324,5.0,1178294039
38218,483,5965,4.5,1234133751
66116,483,66097,4.5,1246700207
36076,483,8368,5.0,1215873244
32514,483,2717,3.5,1181495732
52750,483,59784,4.0,1272483289
93028,483,68522,3.5,1311845638
71119,483,5146,3.5,1178293120
93037,483,95939,4.0,1415577367
